image_id,annotator,class,x,y,w,h
OSU296,anotador2,suspicious_object,0.309602,0.478389,0.614578,0.335389
OSU297,anotador1,suspicious_object,0.304977,0.485597,0.607641,0.31275
OSU297,anotador2,suspicious_object,0.304977,0.485597,0.607641,0.31275
OSU298,anotador1,suspicious_object,0.300922,0.491764,0.601844,0.308639
OSU298,anotador2,intrusion,0.300922,0.491764,0.601844,0.308639
OSU300,anotador1,suspicious_object,0.313078,0.410486,0.385406,0.310694
OSU300,anotador2,suspicious_object,0.313078,0.410486,0.385406,0.310694
OSU301,anotador1,suspicious_object,0.325227,0.378597,0.395828,0.255139
OSU301,anotador2,suspicious_object,0.325227,0.378597,0.395828,0.255139
OSU302,anotador1,suspicious_object,0.300344,0.350819,0.40625,0.306583
OSU302,anotador2,crime,0.300344,0.350819,0.40625,0.306583
OSU303,anotador1,suspicious_object,0.303242,0.351847,0.412047,0.300417
OSU303,anotador2,suspicious_object,0.303242,0.351847,0.412047,0.300417
OSU305,anotador1,suspicious_object,0.524883,0.268514,0.040516,0.528806
OSU305,anotador2,crime,0.524883,0.268514,0.040516,0.528806
OSU306,anotador1,suspicious_object,0.544594,0.272625,0.091375,0.537028
OSU306,anotador2,vandalism,0.544594,0.272625,0.091375,0.537028
OSU307,anotador1,suspicious_object,0.476273,0.546292,0.621516,0.808639
OSU307,anotador2,intrusion,0.476273,0.546292,0.621516,0.808639
OSU308,anotador1,suspicious_object,0.475695,0.544236,0.620359,0.788083
OSU308,anotador2,suspicious_object,0.475695,0.544236,0.620359,0.788083
OSU309,anotador1,suspicious_object,0.473953,0.551431,0.619219,0.802472
OSU309,anotador2,suspicious_object,0.473953,0.551431,0.619219,0.802472
OSU310,anotador1,suspicious_object,0.476273,0.548347,0.621516,0.808639
OSU310,anotador2,suspicious_object,0.476273,0.548347,0.621516,0.808639
OSU311,anotador1,suspicious_object,0.412833,0.734602,0.825667,0.296297
OSU311,anotador2,suspicious_object,0.412833,0.734602,0.825667,0.296297
OSU312,anotador1,suspicious_object,0.416486,0.735625,0.832972,0.302469
OSU312,anotador2,suspicious_object,0.416486,0.735625,0.832972,0.302469
OSU314,anotador1,suspicious_object,0.536056,0.748992,0.927889,0.320984
OSU314,anotador2,suspicious_object,0.536056,0.748992,0.927889,0.320984
OSU315,anotador1,suspicious_object,0.550681,0.741797,0.898639,0.318937
OSU315,anotador2,suspicious_object,0.550681,0.741797,0.898639,0.318937
OSU316,anotador1,suspicious_object,0.361611,0.859078,0.723222,0.207812
OSU316,anotador2,suspicious_object,0.361611,0.859078,0.723222,0.207812
OSU318,anotador1,suspicious_object,0.324969,0.361361,0.182531,0.510333
OSU318,anotador2,suspicious_object,0.324969,0.361361,0.182531,0.510333
OSU318,anotador1,suspicious_object,0.727766,0.292778,0.161781,0.2935
OSU318,anotador2,suspicious_object,0.727766,0.292778,0.161781,0.2935
OSU319,anotador1,suspicious_object,0.742281,0.292056,0.159281,0.309778
OSU319,anotador2,fall,0.742281,0.292056,0.159281,0.309778
OSU319,anotador1,suspicious_object,0.341148,0.351028,0.175047,0.495556
OSU319,anotador2,suspicious_object,0.341148,0.351028,0.175047,0.495556
OSU320,anotador1,suspicious_object,0.342398,0.356931,0.175891,0.498528
OSU320,anotador2,intrusion,0.342398,0.356931,0.175891,0.498528
OSU320,anotador1,suspicious_object,0.743945,0.292778,0.159297,0.311222
OSU320,anotador2,suspicious_object,0.743945,0.292778,0.159297,0.311222
OSU321,anotador1,suspicious_object,0.329117,0.376097,0.177547,0.498528
OSU321,anotador2,suspicious_object,0.329117,0.376097,0.177547,0.498528
OSU321,anotador1,suspicious_object,0.730664,0.321528,0.159297,0.306778
OSU321,anotador2,suspicious_behavior,0.730664,0.321528,0.159297,0.306778
OSU322,anotador1,suspicious_object,0.470156,0.448375,0.288719,0.507361
OSU322,anotador2,accident,0.470156,0.448375,0.288719,0.507361
OSU323,anotador1,suspicious_object,0.466844,0.458694,0.293687,0.513278
OSU323,anotador2,suspicious_object,0.466844,0.458694,0.293687,0.513278
OSU324,anotador1,suspicious_object,0.479289,0.458694,0.283734,0.522111
OSU324,anotador2,suspicious_object,0.479289,0.458694,0.283734,0.522111
OSU325,anotador1,suspicious_object,0.514133,0.460917,0.282078,0.505889
OSU325,anotador2,suspicious_object,0.514133,0.460917,0.282078,0.505889
OSU326,anotador1,suspicious_object,0.45232,0.451306,0.103703,0.4985
OSU326,anotador2,suspicious_object,0.45232,0.451306,0.103703,0.4985
OSU327,anotador1,suspicious_object,0.517445,0.416667,0.124453,0.520667
OSU327,anotador2,suspicious_object,0.517445,0.416667,0.124453,0.520667
OSU328,anotador1,suspicious_object,0.553125,0.395278,0.121125,0.510333
OSU328,anotador2,suspicious_object,0.553125,0.395278,0.121125,0.510333
OSU329,anotador1,suspicious_object,0.553539,0.393069,0.126922,0.497028
OSU329,anotador2,suspicious_object,0.553539,0.393069,0.126922,0.497028
OSU330,anotador1,suspicious_object,0.585891,0.383472,0.146844,0.516222
OSU330,anotador2,suspicious_object,0.585891,0.383472,0.146844,0.516222
OSU331,anotador1,suspicious_object,0.643555,0.382014,0.237266,0.560472
OSU331,anotador2,suspicious_object,0.643555,0.382014,0.237266,0.560472
OSU332,anotador1,suspicious_object,0.632766,0.387903,0.258844,0.548694
OSU332,anotador2,suspicious_object,0.632766,0.387903,0.258844,0.548694
OSU333,anotador1,suspicious_object,0.636094,0.422569,0.270469,0.550139
OSU333,anotador2,suspicious_object,0.636094,0.422569,0.270469,0.550139
OSU335,anotador1,suspicious_object,0.804508,0.6615,0.268797,0.231556
OSU335,anotador2,fall,0.804508,0.6615,0.268797,0.231556
OSU337,anotador1,suspicious_object,0.816125,0.640806,0.298687,0.249389
OSU337,anotador2,suspicious_object,0.816125,0.640806,0.298687,0.249389
OSU338,anotador1,suspicious_object,0.799977,0.580389,0.297766,0.261056
OSU338,anotador2,fall,0.799977,0.580389,0.297766,0.261056
OSU339,anotador1,suspicious_object,0.789578,0.561208,0.308625,0.264028
OSU339,anotador2,suspicious_object,0.789578,0.561208,0.308625,0.264028
OSU340,anotador1,suspicious_object,0.775883,0.589972,0.289547,0.250722
OSU340,anotador2,accident,0.775883,0.589972,0.289547,0.250722
OSU341,anotador1,suspicious_object,0.806992,0.561944,0.280422,0.247778
OSU341,anotador2,suspicious_object,0.806992,0.561944,0.280422,0.247778
OSU342,anotador1,suspicious_object,0.841836,0.573014,0.283734,0.246306
OSU342,anotador2,intrusion,0.841836,0.573014,0.283734,0.246306
OSU343,anotador1,suspicious_object,0.911797,0.143806,0.176406,0.284667
OSU343,anotador2,suspicious_object,0.911797,0.143806,0.176406,0.284667
OSU345,anotador1,suspicious_object,0.488828,0.35325,0.447187,0.311222
OSU345,anotador2,vandalism,0.488828,0.35325,0.447187,0.311222
OSU348,anotador1,suspicious_object,0.154063,0.127639,0.302,0.249167
OSU348,anotador2,suspicious_object,0.154063,0.127639,0.302,0.249167
OSU348,anotador1,suspicious_object,0.687484,0.183083,0.171281,0.131611
OSU348,anotador2,suspicious_object,0.687484,0.183083,0.171281,0.131611
OSU349,anotador1,suspicious_object,0.24768,0.660486,0.166672,0.679028
OSU349,anotador2,suspicious_object,0.24768,0.660486,0.166672,0.679028
OSU349,anotador1,suspicious_object,0.567703,0.550417,0.128469,0.158444
OSU349,anotador2,suspicious_object,0.567703,0.550417,0.128469,0.158444
OSU350,anotador1,suspicious_object,0.30093,0.658431,0.229172,0.681083
OSU350,anotador2,suspicious_object,0.30093,0.658431,0.229172,0.681083
OSU351,anotador1,suspicious_object,0.247109,0.667181,0.246531,0.665639
OSU351,anotador2,suspicious_object,0.247109,0.667181,0.246531,0.665639
OSU352,anotador1,suspicious_object,0.41782,0.407403,0.138891,0.516472
OSU352,anotador2,suspicious_object,0.41782,0.407403,0.138891,0.516472
OSU357,anotador1,suspicious_object,0.261211,0.595278,0.123828,0.592222
OSU357,anotador2,suspicious_object,0.261211,0.595278,0.123828,0.592222
OSU358,anotador1,suspicious_object,0.239852,0.541708,0.144672,0.551306
OSU358,anotador2,suspicious_object,0.239852,0.541708,0.144672,0.551306
OSU359,anotador1,suspicious_object,0.221758,0.581653,0.156703,0.514306
OSU359,anotador2,suspicious_object,0.221758,0.581653,0.156703,0.514306
OSU363,anotador1,suspicious_object,0.114867,0.402367,0.072016,0.050651
OSU363,anotador2,suspicious_object,0.114867,0.402367,0.072016,0.050651
OSU363,anotador1,suspicious_object,0.803164,0.385814,0.076141,0.060385
OSU363,anotador2,suspicious_object,0.803164,0.385814,0.076141,0.060385
OSU364,anotador1,suspicious_object,0.802133,0.390695,0.076141,0.054527
OSU364,anotador2,suspicious_object,0.802133,0.390695,0.076141,0.054527
OSU364,anotador1,suspicious_object,0.117445,0.415044,0.077172,0.052574
OSU364,anotador2,suspicious_object,0.117445,0.415044,0.077172,0.052574
OSU367,anotador1,suspicious_object,0.505711,0.687263,0.943609,0.266657
OSU367,anotador2,suspicious_object,0.505711,0.687263,0.943609,0.266657
OSU368,anotador1,suspicious_object,0.492469,0.613195,0.835281,0.291716
OSU368,anotador2,fall,0.492469,0.613195,0.835281,0.291716
OSU369,anotador1,suspicious_object,0.524961,0.604083,0.796766,0.273491
OSU369,anotador2,accident,0.524961,0.604083,0.796766,0.273491
OSU372,anotador1,suspicious_object,0.549641,0.694098,0.802781,0.275769
OSU372,anotador2,suspicious_object,0.549641,0.694098,0.802781,0.275769
OSU373,anotador1,suspicious_object,0.473225,0.925414,0.396982,0.141297
OSU373,anotador2,suspicious_object,0.473225,0.925414,0.396982,0.141297
OSU374,anotador1,suspicious_object,0.460281,0.92882,0.379734,0.139016
OSU374,anotador2,suspicious_object,0.460281,0.92882,0.379734,0.139016
OSU375,anotador1,suspicious_object,0.447086,0.930641,0.38068,0.136094
OSU375,anotador2,suspicious_object,0.447086,0.930641,0.38068,0.136094
OSU377,anotador1,suspicious_object,0.499793,0.935937,0.398225,0.128125
OSU377,anotador2,fall,0.499793,0.935937,0.398225,0.128125
OSU378,anotador1,suspicious_object,0.511509,0.939031,0.398225,0.121937
OSU378,anotador2,crime,0.511509,0.939031,0.398225,0.121937
OSU379,anotador1,suspicious_object,0.790888,0.191594,0.418225,0.383188
OSU379,anotador2,suspicious_object,0.790888,0.191594,0.418225,0.383188
OSU380,anotador1,suspicious_object,0.760148,0.270461,0.479704,0.540922
OSU380,anotador2,suspicious_object,0.760148,0.270461,0.479704,0.540922
OSU381,anotador1,suspicious_object,0.574453,0.367719,0.512456,0.733031
OSU381,anotador2,suspicious_object,0.574453,0.367719,0.512456,0.733031
OSU382,anotador1,suspicious_object,0.657914,0.364797,0.509497,0.729594
OSU382,anotador2,suspicious_object,0.657914,0.364797,0.509497,0.729594
OSU383,anotador1,suspicious_object,0.603728,0.36325,0.488994,0.7265
OSU383,anotador2,suspicious_object,0.603728,0.36325,0.488994,0.7265
OSU384,anotador1,suspicious_object,0.589098,0.36557,0.494882,0.731141
OSU384,anotador2,suspicious_object,0.589098,0.36557,0.494882,0.731141
OSU385,anotador1,suspicious_object,0.585118,0.363578,0.49432,0.727156
OSU385,anotador2,suspicious_object,0.585118,0.363578,0.49432,0.727156
OSU386,anotador1,suspicious_object,0.579172,0.360672,0.493846,0.721344
OSU386,anotador2,suspicious_object,0.579172,0.360672,0.493846,0.721344
OSU387,anotador1,suspicious_object,0.5,0.499403,1.0,0.998806
OSU387,anotador2,suspicious_object,0.5,0.499403,1.0,0.998806
OSU388,anotador1,suspicious_object,0.5,0.5,1.0,1.0
OSU388,anotador2,suspicious_object,0.5,0.5,1.0,1.0
OSU389,anotador1,suspicious_object,0.5,0.5,1.0,1.0
OSU389,anotador2,suspicious_object,0.5,0.5,1.0,1.0
OSU390,anotador1,suspicious_object,0.5,0.5,1.0,1.0
OSU390,anotador2,suspicious_object,0.5,0.5,1.0,1.0
OSU391,anotador1,suspicious_object,0.5,0.5,1.0,1.0
OSU391,anotador2,suspicious_object,0.5,0.5,1.0,1.0
OSU392,anotador1,suspicious_object,0.5,0.5,1.0,1.0
OSU392,anotador2,suspicious_object,0.5,0.5,1.0,1.0
OSU393,anotador1,suspicious_object,0.5,0.5,1.0,1.0
OSU393,anotador2,suspicious_object,0.5,0.5,1.0,1.0
OSU394,anotador1,suspicious_object,0.286984,0.449297,0.12875,0.123607
OSU394,anotador2,suspicious_object,0.286984,0.449297,0.12875,0.123607
OSU394,anotador1,suspicious_object,0.07275,0.328689,0.054312,0.054286
OSU394,anotador2,suspicious_object,0.07275,0.328689,0.054312,0.054286
OSU395,anotador1,suspicious_object,0.070742,0.324169,0.050297,0.051241
OSU395,anotador2,fall,0.070742,0.324169,0.050297,0.051241
OSU395,anotador1,suspicious_object,0.284977,0.450047,0.128734,0.125105
OSU395,anotador2,suspicious_object,0.284977,0.450047,0.128734,0.125105
OSU397,anotador1,suspicious_object,0.070242,0.326429,0.051297,0.049766
OSU397,anotador2,suspicious_object,0.070242,0.326429,0.051297,0.049766
OSU397,anotador1,suspicious_object,0.286492,0.451557,0.121703,0.119087
OSU397,anotador2,suspicious_object,0.286492,0.451557,0.121703,0.119087
OSU399,anotador1,suspicious_object,0.070234,0.328689,0.055313,0.051241
OSU399,anotador2,suspicious_object,0.070234,0.328689,0.055313,0.051241
OSU399,anotador1,suspicious_object,0.284477,0.450796,0.125734,0.120609
OSU399,anotador2,suspicious_object,0.284477,0.450796,0.125734,0.120609
OSU401,anotador1,suspicious_object,0.07175,0.326429,0.054312,0.049766
OSU401,anotador2,suspicious_object,0.07175,0.326429,0.054312,0.049766
OSU401,anotador1,suspicious_object,0.2885,0.451557,0.119687,0.125129
OSU401,anotador2,intrusion,0.2885,0.451557,0.119687,0.125129
OSU404,anotador1,suspicious_object,0.287992,0.450047,0.120703,0.116066
OSU404,anotador2,suspicious_object,0.287992,0.450047,0.120703,0.116066
OSU404,anotador1,suspicious_object,0.070742,0.327927,0.052297,0.052763
OSU404,anotador2,suspicious_object,0.070742,0.327927,0.052297,0.052763
OSU405,anotador1,suspicious_object,0.286992,0.452307,0.120703,0.12363
OSU405,anotador2,intrusion,0.286992,0.452307,0.120703,0.12363
OSU405,anotador1,suspicious_object,0.07175,0.325667,0.054312,0.048244
OSU405,anotador2,vandalism,0.07175,0.325667,0.054312,0.048244
OSU407,anotador1,suspicious_object,0.230047,0.701104,0.076875,0.116083
OSU407,anotador2,suspicious_object,0.230047,0.701104,0.076875,0.116083
OSU408,anotador1,suspicious_object,0.230617,0.704125,0.073484,0.125125
OSU408,anotador2,suspicious_object,0.230617,0.704125,0.073484,0.125125
OSU409,anotador1,suspicious_object,0.230617,0.706385,0.073484,0.120604
OSU409,anotador2,suspicious_object,0.230617,0.706385,0.073484,0.120604
OSU410,anotador1,suspicious_object,0.23118,0.704125,0.074609,0.125125
OSU410,anotador2,suspicious_behavior,0.23118,0.704125,0.074609,0.125125
OSU412,anotador1,suspicious_object,0.241922,0.715427,0.087063,0.102521
OSU412,anotador2,intrusion,0.241922,0.715427,0.087063,0.102521
OSU413,anotador1,suspicious_object,0.247008,0.719198,0.090453,0.085938
OSU413,anotador2,suspicious_object,0.247008,0.719198,0.090453,0.085938
OSU414,anotador1,suspicious_object,0.247008,0.716177,0.090453,0.082896
OSU414,anotador2,crime,0.247008,0.716177,0.090453,0.082896
OSU415,anotador1,suspicious_object,0.248141,0.716177,0.085938,0.082896
OSU415,anotador2,suspicious_object,0.248141,0.716177,0.085938,0.082896
OSU416,anotador1,suspicious_object,0.247008,0.722208,0.085922,0.094958
OSU416,anotador2,suspicious_object,0.247008,0.722208,0.085922,0.094958
OSU417,anotador1,suspicious_object,0.245867,0.716177,0.090484,0.085938
OSU417,anotador2,suspicious_object,0.245867,0.716177,0.090484,0.085938
OSU418,anotador1,suspicious_object,0.24757,0.716938,0.089328,0.084417
OSU418,anotador2,suspicious_object,0.24757,0.716938,0.089328,0.084417
OSU419,anotador1,suspicious_object,0.24757,0.715427,0.089328,0.078396
OSU419,anotador2,suspicious_object,0.24757,0.715427,0.089328,0.078396
OSU420,anotador1,suspicious_object,0.24757,0.716938,0.089328,0.084417
OSU420,anotador2,suspicious_object,0.24757,0.716938,0.089328,0.084417
OSU421,anotador1,suspicious_object,0.250961,0.714667,0.089328,0.082917
OSU421,anotador2,suspicious_object,0.250961,0.714667,0.089328,0.082917
OSU422,anotador1,suspicious_object,0.248703,0.719188,0.089312,0.082917
OSU422,anotador2,suspicious_object,0.248703,0.719188,0.089312,0.082917
OSU423,anotador1,suspicious_object,0.248141,0.716177,0.092719,0.079896
OSU423,anotador2,intrusion,0.248141,0.716177,0.092719,0.079896
OSU437,anotador1,suspicious_object,0.649578,0.19226,0.031187,0.070843
OSU437,anotador2,suspicious_object,0.649578,0.19226,0.031187,0.070843
OSU438,anotador1,suspicious_object,0.652094,0.19,0.032187,0.072365
OSU438,anotador2,suspicious_object,0.652094,0.19,0.032187,0.072365
OSU439,anotador1,suspicious_object,0.651594,0.193759,0.033188,0.076885
OSU439,anotador2,suspicious_behavior,0.651594,0.193759,0.033188,0.076885
OSU440,anotador1,suspicious_object,0.650086,0.191499,0.028172,0.072365
OSU440,anotador2,fire,0.650086,0.191499,0.028172,0.072365
OSU441,anotador1,suspicious_object,0.329227,0.480948,0.062359,0.060304
OSU441,anotador2,suspicious_object,0.329227,0.480948,0.062359,0.060304
OSU442,anotador1,suspicious_object,0.327727,0.479438,0.061359,0.066323
OSU442,anotador2,intrusion,0.327727,0.479438,0.061359,0.066323
OSU443,anotador1,suspicious_object,0.328242,0.477927,0.060391,0.060304
OSU443,anotador2,suspicious_object,0.328242,0.477927,0.060391,0.060304
OSU444,anotador1,suspicious_object,0.325211,0.480199,0.056328,0.058806
OSU444,anotador2,suspicious_object,0.325211,0.480199,0.056328,0.058806
OSU445,anotador1,suspicious_object,0.327719,0.478689,0.059344,0.064824
OSU445,anotador2,suspicious_object,0.327719,0.478689,0.059344,0.064824
OSU446,anotador1,suspicious_object,0.328227,0.478689,0.064359,0.055785
OSU446,anotador2,suspicious_behavior,0.328227,0.478689,0.064359,0.055785
OSU448,anotador1,suspicious_object,0.212555,0.444766,0.052297,0.060304
OSU448,anotador2,suspicious_object,0.212555,0.444766,0.052297,0.060304
OSU449,anotador1,suspicious_object,0.210547,0.442506,0.052313,0.061827
OSU449,anotador2,intrusion,0.210547,0.442506,0.052313,0.061827
OSU452,anotador1,suspicious_object,0.213563,0.445527,0.050281,0.058782
OSU452,anotador2,suspicious_object,0.213563,0.445527,0.050281,0.058782
OSU455,anotador1,suspicious_object,0.213063,0.445527,0.049281,0.058782
OSU455,anotador2,fall,0.213063,0.445527,0.049281,0.058782
OSU456,anotador1,suspicious_object,0.212055,0.446276,0.047266,0.057283
OSU456,anotador2,suspicious_object,0.212055,0.446276,0.047266,0.057283
OSU457,anotador1,suspicious_object,0.213063,0.443255,0.049281,0.057283
OSU457,anotador2,suspicious_object,0.213063,0.443255,0.049281,0.057283
OSU458,anotador1,suspicious_object,0.212055,0.447026,0.049297,0.055785
OSU458,anotador2,suspicious_object,0.212055,0.447026,0.049297,0.055785
OSU459,anotador1,suspicious_object,0.231172,0.689742,0.065375,0.064824
OSU459,anotador2,suspicious_object,0.231172,0.689742,0.065375,0.064824
OSU461,anotador1,suspicious_object,0.229656,0.689742,0.064375,0.070867
OSU461,anotador2,suspicious_object,0.229656,0.689742,0.064375,0.070867
OSU462,anotador1,suspicious_object,0.230664,0.689742,0.060359,0.067822
OSU462,anotador2,suspicious_object,0.230664,0.689742,0.060359,0.067822
OSU463,anotador1,suspicious_object,0.231164,0.689742,0.061359,0.067822
OSU463,anotador2,suspicious_object,0.231164,0.689742,0.061359,0.067822
OSU464,anotador1,suspicious_object,0.230664,0.689742,0.062359,0.073864
OSU464,anotador2,suspicious_object,0.230664,0.689742,0.062359,0.073864
OSU466,anotador1,suspicious_object,0.230156,0.690504,0.059344,0.069344
OSU466,anotador2,vandalism,0.230156,0.690504,0.059344,0.069344
OSU467,anotador1,suspicious_object,0.230164,0.691253,0.063359,0.070843
OSU467,anotador2,suspicious_object,0.230164,0.691253,0.063359,0.070843
OSU468,anotador1,suspicious_object,0.229156,0.691253,0.061344,0.070843
OSU468,anotador2,vandalism,0.229156,0.691253,0.061344,0.070843
OSU469,anotador1,suspicious_object,0.071242,0.324918,0.055328,0.049742
OSU469,anotador2,suspicious_object,0.071242,0.324918,0.055328,0.049742
OSU469,anotador1,suspicious_object,0.220602,0.245773,0.068391,0.126628
OSU469,anotador2,suspicious_object,0.220602,0.245773,0.068391,0.126628
OSU470,anotador1,suspicious_object,0.069734,0.324918,0.052312,0.049742
OSU470,anotador2,suspicious_object,0.069734,0.324918,0.052312,0.049742
OSU470,anotador1,suspicious_object,0.217586,0.245023,0.068391,0.125129
OSU470,anotador2,suspicious_object,0.217586,0.245023,0.068391,0.125129
OSU471,anotador1,suspicious_object,0.070734,0.324918,0.054312,0.049742
OSU471,anotador2,suspicious_object,0.070734,0.324918,0.054312,0.049742
OSU471,anotador1,suspicious_object,0.217586,0.244274,0.068391,0.126628
OSU471,anotador2,crime,0.217586,0.244274,0.068391,0.126628
OSU472,anotador1,suspicious_object,0.071742,0.324918,0.052297,0.049742
OSU472,anotador2,suspicious_object,0.071742,0.324918,0.052297,0.049742
OSU472,anotador1,suspicious_object,0.216578,0.245785,0.066375,0.129649
OSU472,anotador2,suspicious_object,0.216578,0.245785,0.066375,0.129649
OSU474,anotador1,suspicious_object,0.071242,0.324918,0.055328,0.049742
OSU474,anotador2,accident,0.071242,0.324918,0.055328,0.049742
OSU474,anotador1,suspicious_object,0.220102,0.248794,0.065391,0.13267
OSU474,anotador2,suspicious_object,0.220102,0.248794,0.065391,0.13267
OSU475,anotador1,suspicious_object,0.070742,0.324169,0.052297,0.048244
OSU475,anotador2,suspicious_object,0.070742,0.324169,0.052297,0.048244
OSU475,anotador1,suspicious_object,0.218594,0.247283,0.068406,0.129649
OSU475,anotador2,crime,0.218594,0.247283,0.068406,0.129649
OSU476,anotador1,suspicious_object,0.070734,0.324918,0.054312,0.046745
OSU476,anotador2,suspicious_object,0.070734,0.324918,0.054312,0.046745
OSU476,anotador1,suspicious_object,0.218594,0.245785,0.068406,0.129649
OSU476,anotador2,intrusion,0.218594,0.245785,0.068406,0.129649
OSU479,anotador1,suspicious_object,0.071742,0.326429,0.056328,0.046721
OSU479,anotador2,suspicious_object,0.071742,0.326429,0.056328,0.046721
OSU479,anotador1,suspicious_object,0.218594,0.248794,0.066375,0.126628
OSU479,anotador2,suspicious_object,0.218594,0.248794,0.066375,0.126628
OSU480,anotador1,suspicious_object,0.219602,0.248033,0.066391,0.131148
OSU480,anotador2,suspicious_object,0.219602,0.248033,0.066391,0.131148
OSU480,anotador1,suspicious_object,0.07325,0.324918,0.055313,0.049742
OSU480,anotador2,suspicious_object,0.07325,0.324918,0.055313,0.049742
OSU481,anotador1,suspicious_object,0.219078,0.247084,0.067906,0.128314
OSU481,anotador2,suspicious_object,0.219078,0.247084,0.067906,0.128314
OSU481,anotador1,suspicious_object,0.071242,0.325667,0.051297,0.048244
OSU481,anotador2,suspicious_object,0.071242,0.325667,0.051297,0.048244
OSU482,anotador1,suspicious_object,0.071469,0.325269,0.054125,0.048665
OSU482,anotador2,suspicious_object,0.071469,0.325269,0.054125,0.048665
OSU482,anotador1,suspicious_object,0.218586,0.244871,0.068891,0.126838
OSU482,anotador2,suspicious_object,0.218586,0.244871,0.068891,0.126838
OSU484,anotador1,suspicious_object,0.269266,0.473489,0.248969,0.13274
OSU484,anotador2,suspicious_object,0.269266,0.473489,0.248969,0.13274
OSU485,anotador1,suspicious_object,0.271727,0.472061,0.242078,0.129883
OSU485,anotador2,suspicious_object,0.271727,0.472061,0.242078,0.129883
OSU486,anotador1,suspicious_object,0.271234,0.472752,0.250937,0.128314
OSU486,anotador2,suspicious_object,0.271234,0.472752,0.250937,0.128314
OSU487,anotador1,suspicious_object,0.070484,0.324532,0.054125,0.04719
OSU487,anotador2,suspicious_behavior,0.070484,0.324532,0.054125,0.04719
OSU488,anotador1,suspicious_object,0.070484,0.327482,0.054125,0.050141
OSU488,anotador2,suspicious_object,0.070484,0.327482,0.054125,0.050141
OSU491,anotador1,suspicious_object,0.069992,0.326007,0.051172,0.044239
OSU491,anotador2,crime,0.069992,0.326007,0.051172,0.044239
OSU492,anotador1,suspicious_object,0.069992,0.326007,0.053141,0.044239
OSU492,anotador2,suspicious_object,0.069992,0.326007,0.053141,0.044239
OSU494,anotador1,suspicious_object,0.072453,0.323056,0.054125,0.044239
OSU494,anotador2,suspicious_object,0.072453,0.323056,0.054125,0.044239
OSU494,anotador1,suspicious_object,0.623031,0.359192,0.084625,0.146019
OSU494,anotador2,crime,0.623031,0.359192,0.084625,0.146019
OSU495,anotador1,suspicious_object,0.071961,0.326007,0.053141,0.04719
OSU495,anotador2,suspicious_object,0.071961,0.326007,0.053141,0.04719
OSU495,anotador1,suspicious_object,0.623031,0.356241,0.084625,0.14897
OSU495,anotador2,suspicious_object,0.623031,0.356241,0.084625,0.14897
OSU496,anotador1,suspicious_object,0.072984,0.326745,0.057156,0.048665
OSU496,anotador2,suspicious_object,0.072984,0.326745,0.057156,0.048665
OSU496,anotador1,suspicious_object,0.623523,0.356979,0.085609,0.150445
OSU496,anotador2,suspicious_object,0.623523,0.356979,0.085609,0.150445
OSU497,anotador1,suspicious_object,0.072945,0.323794,0.055109,0.045714
OSU497,anotador2,crime,0.072945,0.323794,0.055109,0.045714
OSU497,anotador1,suspicious_object,0.622539,0.358454,0.083641,0.153396
OSU497,anotador2,fire,0.622539,0.358454,0.083641,0.153396
OSU498,anotador1,suspicious_object,0.070977,0.324532,0.053141,0.044239
OSU498,anotador2,suspicious_object,0.070977,0.324532,0.053141,0.044239
OSU498,anotador1,suspicious_object,0.622047,0.358454,0.080687,0.150445
OSU498,anotador2,suspicious_behavior,0.622047,0.358454,0.080687,0.150445
OSU499,anotador1,suspicious_object,0.0695,0.326007,0.050187,0.04719
OSU499,anotador2,suspicious_object,0.0695,0.326007,0.050187,0.04719
OSU499,anotador1,suspicious_object,0.622539,0.358454,0.081672,0.147494
OSU499,anotador2,suspicious_object,0.622539,0.358454,0.081672,0.147494
OSU501,anotador1,suspicious_object,0.444441,0.525069,0.632195,0.635694
OSU501,anotador2,suspicious_object,0.444441,0.525069,0.632195,0.635694
OSU502,anotador1,suspicious_object,0.508868,0.510349,0.805309,0.70944
OSU502,anotador2,suspicious_object,0.508868,0.510349,0.805309,0.70944
OSU503,anotador1,suspicious_object,0.48011,0.480848,0.90487,0.78317
OSU503,anotador2,suspicious_object,0.48011,0.480848,0.90487,0.78317
OSU504,anotador1,suspicious_object,0.502812,0.477943,0.905977,0.727135
OSU504,anotador2,suspicious_object,0.502812,0.477943,0.905977,0.727135
OSU505,anotador1,suspicious_object,0.488889,0.449089,0.92,0.876113
OSU505,anotador2,suspicious_object,0.488889,0.449089,0.92,0.876113
OSU506,anotador1,suspicious_object,0.482186,0.508782,0.889364,0.939513
OSU506,anotador2,suspicious_object,0.482186,0.508782,0.889364,0.939513
OSU508,anotador1,suspicious_object,0.203016,0.424042,0.076328,0.790556
OSU508,anotador2,suspicious_object,0.203016,0.424042,0.076328,0.790556
OSU508,anotador1,suspicious_object,0.332027,0.584806,0.123617,0.828917
OSU508,anotador2,suspicious_object,0.332027,0.584806,0.123617,0.828917
OSU510,anotador1,suspicious_object,0.203848,0.424042,0.079648,0.7935
OSU510,anotador2,suspicious_object,0.203848,0.424042,0.079648,0.7935
OSU510,anotador1,suspicious_object,0.368113,0.607667,0.091258,0.771389
OSU510,anotador2,suspicious_object,0.368113,0.607667,0.091258,0.771389
OSU511,anotador1,suspicious_object,0.407945,0.686208,0.217391,0.627583
